,Comparison,Correlation_Luad,Correlation_Gbm,Correlation_Brca,Correlation_hnscc,Correlation_colon,Correlation_Lscc
1783,PSRC1_proteomics,,0.2558370374328969,,,,
1784,PATJ_proteomics,0.3134082208486826,-0.2557236118537918,,,0.2452258619505404,0.2510252994685339
1785,CXCL12_proteomics,-0.2838143897340765,-0.2823778036477703,,,0.2395359831399509,
1786,APOF_proteomics,,-0.25563093727581376,0.2170395955784912,,,
1787,ATP2B4_proteomics,,0.2556142596541849,,0.4805627820273137,0.2766728942976645,0.26775683566995345
1788,TTC7B_proteomics,,0.2555530154549645,,,,
1789,GEMIN8_proteomics,,-0.2678902484912105,,,,
1790,PRKRA_proteomics,-0.23281439311497526,0.25552575857470305,,,-0.2273542417903846,
1791,MSRA_proteomics,-0.2894113338693083,-0.25546360190557993,,-0.4302357864495482,,
1792,DIAPH1_proteomics,0.21833112661604265,-0.2552448105386293,0.3076331442083624,,,
1793,BNIP2_proteomics,-0.20251186405352584,-0.2550899527097955,0.2327700493700205,,,
1794,GTPBP1_proteomics,,0.2550384363936462,,,,
1795,AGAP1_proteomics,,0.25497408502278884,-0.2602848997058213,,,
1796,DAG1_proteomics,,0.2546971013868784,,,0.2644744429715829,
1797,KIDINS220_proteomics,0.4389200379466213,0.2546620572382379,,0.2881179510387878,,0.3794139082961858
1798,SH3BP5L_proteomics,,0.2545699319956828,,0.1904110590797439,,0.33932526438924915
1799,CHTOP_proteomics,,-0.2545300701087859,,,,
1800,IL17D_proteomics,,0.26671314903722365,,,,
1801,CPNE5_proteomics,,0.25436215553919905,,,,
1802,PLCD1_proteomics,,0.2543149508094133,,,,
1803,NTHL1_proteomics,,0.2542144763247893,-0.3086164346996015,,-0.406304879177726,-0.28202675685107315
1804,ATG4B_proteomics,,0.2541601705447515,0.4590313550795466,,,
1805,ATP2B1_proteomics,,0.253977530412254,,,0.34640930857560404,0.29832983520517403
1806,ZNF501_proteomics,,0.28048066123390386,,,,
1807,TM6SF1_proteomics,-0.2777706285490591,-0.2661996225493997,,,,
1808,PPP2R5E_proteomics,0.38417756959185706,0.2538959295290261,-0.21738169464003276,,,
1809,ADCY3_proteomics,,0.2538798236268032,-0.3420033848821064,0.2372608737981496,,0.2914678004891499
1810,MAP2K2_proteomics,,0.25383506450140697,,,,
1811,SQSTM1_proteomics,0.2730340258016054,-0.2537821585216413,,,,
1812,COQ3_proteomics,-0.2377870371257495,0.2537356396506356,,,,
1813,PMPCB_proteomics,,0.2536245498714697,,,,
1814,PRDX4_proteomics,,-0.2535525301765169,0.3143897965066628,,-0.20043349601954508,
1815,NRXN1_proteomics,,0.25349368345352563,,,,
1816,ALOX5AP_proteomics,,-0.25319667658329315,,,,
1817,SLC4A10_proteomics,,0.2531857365041983,,,,
1818,VPS11_proteomics,,-0.25316079058469154,,-0.2257532065265523,,
1819,SLC12A2_proteomics,0.21708022586146986,0.2531588444921299,,-0.198848011904717,,
1820,PI4KB_proteomics,0.20419974087145756,0.2531201928262895,,-0.2017788873081306,,
1821,ATE1_proteomics,-0.460793792905357,-0.25304352828004645,-0.3233306945107688,,0.3671499987292779,-0.2347028278313058
1822,MICALL2_proteomics,0.21461439929285656,-0.2529881713030215,,0.2640572899959006,,0.1899581370809375
1823,LNPK_proteomics,0.30584422587907073,0.25297021370076683,0.2036911186963945,,,0.2644029757970584
1824,TFEB_proteomics,,-0.25294323327279644,0.26677195751513433,-0.3970445515891313,,
1825,GBP1_proteomics,,0.25285129475958423,0.2804194621159429,-0.20823306798164015,,
1826,SRBD1_proteomics,-0.2108913061498627,0.2528107346738413,,,,-0.249777495059162
1827,MON1B_proteomics,,-0.252795454715256,,,,
1828,ERO1B_proteomics,-0.2292505374986637,-0.2649932773104754,,,,
1829,FILIP1L_proteomics,,-0.2527584002224009,0.21435386446287916,,,
1830,TOP2B_proteomics,-0.22153239145130332,0.25272773979908714,0.2414884819145049,,,-0.2276205099980157
1831,AUP1_proteomics,,-0.2526827098690986,,,,
1832,FXYD1_proteomics,,0.25261988080361475,,,,
1833,ETFRF1_proteomics,,-0.2526049385618635,,,,
1834,HACD2_proteomics,0.230396973380743,-0.25257683950566945,,0.19636974891663028,,
1835,LSM14A_proteomics,,0.25250568329468964,,,,
1836,AZI2_proteomics,,-0.25246128657926603,,,,
1837,GNB5_proteomics,,0.2524344201199275,,,,
1838,CRTAP_proteomics,,-0.25230495439128275,0.4219411154990824,0.27233669491281753,,
1839,PRPF6_proteomics,,0.2522643023529589,-0.26031576519046384,,-0.3920732050319938,-0.2685780505700291
1840,MGST2_proteomics,,-0.2521964365135397,,,,0.2946260823375553
1841,TRIT1_proteomics,,-0.2644047283619032,0.20505373312990915,,,
1842,DOCK5_proteomics,-0.3250867330536824,-0.25217116769023284,0.27570176856999884,,,
1843,NPLOC4_proteomics,,-0.2521603840678525,,,,
1844,ANKRD46_proteomics,,0.2519188876744505,,,,
1845,PDE3A_proteomics,-0.2558948013736301,-0.25182659177727035,,,0.3150996370479293,-0.21527057167305952
1846,GGT7_proteomics,,0.2517628131775383,,,,
1847,NLRC4_proteomics,,-0.2947947009565265,,,,
1848,ASPSCR1_proteomics,,0.25172899556284056,-0.32365500557611915,,,-0.18863695637421435
1849,LIX1L_proteomics,,0.2517275938715249,0.3296270145519345,,,
1850,METTL17_proteomics,,-0.26384872476995525,,0.3302289062285574,,
1851,MYO5B_proteomics,,-0.2516460861964978,-0.304268009845306,,,
1852,SIL1_proteomics,0.21465457727202228,-0.2514626611303425,,,,
1853,CHMP5_proteomics,,-0.2514260018114407,,,,
1854,ZNF618_proteomics,,-0.27754473584463035,,,,
1855,TMEM240_proteomics,,0.2809529128139632,,,,
1856,GCC2_proteomics,,-0.2511452187499726,-0.2393308280283215,-0.44785756009461336,,-0.20285939887224788
1857,BSDC1_proteomics,,0.2511312391510206,-0.23133834825327435,,,
1858,CCDC97_proteomics,,0.2511040646889432,,,,
1859,TF_proteomics,,-0.25101156484502724,,,,
1860,POLE4_proteomics,,-0.2509332660435153,,,,
1861,RNF219_proteomics,,0.2508685465498606,0.3095248712240393,,,
1862,PTPN23_proteomics,,0.2507961912531066,-0.19351678621071208,-0.3280133981380261,,-0.19809162057987995
1863,TWF1_proteomics,,0.2506118323847651,,,,0.392732424994927
1864,HBG1_proteomics,,-0.2506020380825795,0.2382894851440049,,,0.21206020765026667
1865,CORO7_proteomics,,-0.25056529562179336,,,,
1866,FGD2_proteomics,-0.22486831073350985,-0.2504501969499114,,-0.38748963863260777,,-0.1907537517929127
1867,AMT_proteomics,-0.2388752109181843,0.2503852298606979,,,,
1868,VAMP7_proteomics,0.3195141007065147,-0.2502811926662733,0.2662483258868995,,,
1869,CSNK1G3_proteomics,,0.25027479219469523,,0.2013482014354568,,
1870,RHEB_proteomics,0.22579386114661046,0.2501332261118536,0.4068167095661076,,,
1871,FBN2_proteomics,,-0.2500526663800894,0.3852989417931413,,,
1872,OAF_proteomics,,-0.2500472649214194,,0.2938141582235928,0.25770962660354346,
1873,ACYP2_proteomics,-0.2707446203152828,0.25003551769062365,,-0.3022412453559818,,
1874,SPPL2B_proteomics,,0.2499900221351465,,,,
1875,MKRN1_proteomics,0.24858744345400344,0.2498494387477742,,,,
1876,ZDHHC13_proteomics,,-0.2497635743061221,,,,
1877,MCRIP1_proteomics,,0.2497145077566081,,,,
1878,CFH_proteomics,-0.2923000142711171,-0.2496994583676443,0.27977737540460423,,0.2678484518762251,
1879,NUDT12_proteomics,,0.2496894864785341,-0.5091051248182532,,,
1880,CHAF1A_proteomics,0.2767280323494508,0.24960775585852435,,,,
1881,PROC_proteomics,-0.3042219964276945,-0.2495534276938076,,,,
1882,KLHL25_proteomics,,0.2495387122998897,,,,
1883,ITIH3_proteomics,-0.31099629374829163,-0.2494371730681781,,,,
1884,MMP24OS_proteomics,,-0.26134327575891625,,-0.3229692587807459,,
1885,MCFD2_proteomics,,-0.2492299376913097,,,,
1886,CAMK2B_proteomics,,0.24919281098322366,,,,
1887,EI24_proteomics,0.2704513290909589,0.24917138033337544,,,,0.20954405462915596
1888,CYC1_proteomics,,0.24915436085386844,,,,
1889,ATP5MPL_proteomics,,0.249130171907666,,,,
1890,MAP2K6_proteomics,-0.34001945305362125,0.2490939599064031,,,,
1891,GRIN2B_proteomics,,0.24897583417233146,,,,
1892,LHFPL2_proteomics,,-0.2488614344498596,,,,
1893,NEU1_proteomics,0.2321301231115989,-0.2488068357379513,,,,
1894,FBXO3_proteomics,,0.2487651500367496,,0.3187906011720571,,0.3506099810597173
1895,LMOD1_proteomics,-0.23383310804045426,-0.24866185534380844,0.23868367140094116,-0.2862911501556049,0.21383248711886266,-0.2406540138502574
1896,MAGI2_proteomics,,0.2485571275652359,,,,
1897,DNASE1L1_proteomics,,-0.2484997503508564,,,,0.4128975274860885
1898,ANXA5_proteomics,,0.2484990076951493,0.35850909623345856,,,
1899,DHRS3_proteomics,,-0.2484011134529574,0.3630238660049893,,,
1900,TREM1_proteomics,,-0.2908469120930281,,,,
1901,SEPSECS_proteomics,,-0.24830056945931295,-0.2690100382775287,,,-0.23366867440385464
1902,TPCN1_proteomics,0.3002588853920274,-0.2481717712696886,,,,
1903,BRIX1_proteomics,,-0.24814886144253795,0.2665360356786568,,-0.2402733651272641,
1904,FAM131B_proteomics,,0.24804291419196794,,,,
1905,KIAA1211L_proteomics,,0.24801356733607294,-0.3707524037176909,,,
1906,TOR1AIP2_proteomics,0.4607349607504097,-0.2478840243314088,,,0.2414876966267016,
1907,CD68_proteomics,,-0.2584437452438888,,,0.3135297413632891,
1908,PSMF1_proteomics,,0.24783474114962645,,,,
1909,TNIP1_proteomics,,-0.24775344958061984,,,,
1910,DHRS7_proteomics,0.4121390442551533,-0.24768460104673504,,,,
1911,RASSF8_proteomics,,-0.2475617388747193,,,,
1912,FDX2_proteomics,,0.24754988219524626,,,,
1913,MAPKAP1_proteomics,,-0.2474224958548012,,,,
1914,SULT1A1_proteomics,,-0.24737277904244145,-0.20622097319410032,,,
1915,INPP4A_proteomics,,0.2473569264590002,0.2099007847011279,-0.3315766124661413,,
1916,RARRES2_proteomics,-0.2358203160634197,-0.24735668624396276,,,,
1917,PHLPP1_proteomics,,0.2472981490163375,,,,
1918,SPIN3_proteomics,,0.24725582869136464,,,,
1919,PTGIS_proteomics,-0.2523395285879952,-0.247235126839916,0.23964098548904844,,,-0.2607242168063901
1920,FBXL2_proteomics,,-0.3336549078642852,,,,
1921,APLNR_proteomics,,-0.2470722323949583,,,,
1922,MCRIP2_proteomics,,-0.2603818215367673,-0.20713156467955898,,,
1923,MEX3C_proteomics,,0.2469329726584206,,,,
1924,ZNRF2_proteomics,0.34300118025131576,-0.2469246091178824,,,,0.2536056981837328
1925,FHL1_proteomics,-0.29715663891265764,0.24691307788225586,0.2750530503299375,,,
1926,ANXA11_proteomics,,-0.2467917469884445,,-0.24419029349568666,,
1927,CCDC85B_proteomics,,0.2725661972888552,,,,
1928,VKORC1_proteomics,0.2790306020285055,-0.24663495243987504,,0.23601874451123345,,
1929,SH3KBP1_proteomics,-0.26519209848810066,-0.24658942722177624,0.21740577267851466,-0.3556599970394298,,-0.2035214237549356
1930,PLXND1_proteomics,0.27083100241626923,-0.2465702374338968,0.21618026962028586,-0.2782982283478794,,
1931,XPNPEP1_proteomics,-0.28032533056822023,-0.24655647946116244,0.3597103225463801,,0.30131681327734106,0.20372926703406105
1932,PPCS_proteomics,,-0.2464001929602556,-0.27365906591306066,,0.22872528209964765,
1933,CSNK2A1_proteomics,,0.24636390881093215,,,,
1934,AP3B2_proteomics,,0.2463514895246127,-0.20037839488439407,,,0.3697743947455269
1935,POLE3_proteomics,-0.2171294478284116,-0.24633775103023997,,,,
1936,GAS2L1_proteomics,,0.2463015268108779,,,,0.24654679415514985
1937,RAB40C_proteomics,,0.24626474052628874,,,,
1938,SPATA6_proteomics,,0.3081147392689164,,,,
1939,GNPTAB_proteomics,0.21162853910015228,-0.25814354106684856,,,,
1940,TRAF3IP2_proteomics,,-0.2719811339413508,0.23436177746183998,0.2549238385960187,,0.19864002013020934
1941,SEPT3_proteomics,,0.2460350345981997,0.1988338973355911,,,
1942,RNASE6_proteomics,,-0.24596220962791795,,-0.2362257832468805,,
1943,TM9SF3_proteomics,,-0.2458153795886412,,,,
1944,SCD5_proteomics,0.233079927197635,0.24576492275044154,,,0.4528956022609817,
1945,APOA1_proteomics,-0.22134378921232614,-0.2457400296527503,0.313969207425198,,0.2303271277592368,
1946,SERPINA4_proteomics,,-0.24557966989782976,0.25248932552198144,,,
1947,WAC_proteomics,,-0.2455542870642537,,,0.2496771598372829,
1948,CASP3_proteomics,,0.2455529742201038,,,,
1949,RAB5A_proteomics,,0.24548953367269774,0.3348381868051229,,,
1950,PON3_proteomics,0.32485547640151824,-0.24543241239552954,0.3208321195010973,,0.21451089630868306,
1951,MMS19_proteomics,,-0.24542748672021455,,0.24238995473381755,0.3689503934647764,
1952,CLIP3_proteomics,,0.2453939238430069,,,,
1953,PARG_proteomics,,-0.2572973735444433,,,,
1954,ATG4C_proteomics,-0.21361931367434184,-0.2453831677884413,,,,-0.19981113841394532
1955,NNT_proteomics,0.4087361633796772,0.2453299700078545,,-0.19365422837448293,,
1956,GAREM1_proteomics,,-0.24526833315005786,,,,
1957,DDX21_proteomics,,-0.2452262519983385,0.23171922424214156,,,
1958,SPTAN1_proteomics,-0.2630563159697877,0.2452229850837693,-0.18622524358548795,-0.19460128785013456,,
1959,ACTR6_proteomics,,0.24515208494264545,-0.1993193945089559,,,
1960,GRIK3_proteomics,,0.2451206034733777,,,,0.3139677801720305
1961,SGCB_proteomics,,-0.2451124290798972,,,0.2270529146650872,
1962,SH2B1_proteomics,,0.24500598723210304,,,,
1963,ADAMTS1_proteomics,,-0.30420247069097506,0.24693108615175965,,,0.27686530222050226
1964,FNBP1L_proteomics,,0.2449574433302767,,,-0.24357895792635198,
1965,SLC39A11_proteomics,,-0.244925187788382,,,,
1966,C8orf37_proteomics,0.19443900615602253,0.24488920872972786,-0.2555102584292258,,,
1967,CKAP4_proteomics,,-0.24487979077747885,0.3145008431855101,0.21282614837870475,,0.2143798950028809
1968,PIK3R2_proteomics,,-0.24476788960275314,,,,
1969,AGL_proteomics,,0.2447489579101829,,,0.2349637583741794,0.230085236334166
1970,XPO1_proteomics,,0.24471671623817984,,0.22310110157817176,,
1971,NGLY1_proteomics,-0.2142270862824531,0.24470554879258385,0.2480674519957076,-0.41500566527937777,,-0.22663269693916335
1972,PTPN9_proteomics,-0.2424489352576701,-0.2446539585312211,0.1974102132199877,-0.20267450568925796,,
1973,PLD2_proteomics,,0.24464570235174396,0.19031501453564956,,,
1974,HAUS1_proteomics,,0.2446096091706597,,,,
1975,RRM1_proteomics,,0.2446058894182149,,0.2211413479257089,0.2414311077276029,
1976,CDC123_proteomics,,-0.24450456335316986,0.37169540159255776,,,
1977,MAPK12_proteomics,,0.2445006142229915,,,,
1978,PCCB_proteomics,,0.2444376130321285,,-0.2462253161956603,-0.23170839940751525,
1979,GTF2H1_proteomics,,-0.2443727889024817,,0.20205326689288705,,
1980,KSR1_proteomics,-0.2686631869165306,0.2443557026512489,,,,
1981,HP_proteomics,-0.23358672680281697,-0.2442542479442036,0.20231480006952945,,0.2773617023242005,
1982,TSG101_proteomics,,0.2442457757975208,-0.2091111531169996,,,
1983,SPG21_proteomics,,-0.2441034230142952,0.20321954148303653,,,
1984,CLEC18A_proteomics,,-0.3078912242181317,,,,
1985,PDHB_proteomics,-0.1932813263627568,0.24405211980890776,,-0.2178543039190636,-0.3354583234851791,
1986,RBM26_proteomics,-0.2535411823104894,0.243991049717026,,,,
1987,NHLRC2_proteomics,-0.414436005284246,-0.2439754923878204,-0.3189885066051049,-0.19643953364170733,0.37007451711738576,
1988,TKTL2_proteomics,,-0.24397133607960114,,,0.3072034274645177,
1989,WRB-SH3BGR_proteomics,0.2591221073457914,-0.24396810404692626,,,,
1990,CDIP1_proteomics,,0.24393361010326306,,,,
1991,BORCS8_proteomics,,-0.2438458418896433,,,,-0.2797263385009039
1992,MTR_proteomics,,-0.2438128477752425,,,,
1993,CARMIL1_proteomics,,0.2437922967190914,0.26435239318630577,,,
1994,CSNK1G2_proteomics,,0.2437347966797064,,-0.43686469124137306,,
1995,SYNE3_proteomics,,-0.24373024986245603,,,,-0.2151596394285637
1996,MSANTD4_proteomics,,0.2675984798541128,,,,
1997,MYO5C_proteomics,,0.2436741015123208,-0.39065035360521694,-0.1931599915132968,0.3011692568811062,
1998,TEX2_proteomics,,-0.2436231892298823,,,,
1999,APOC1_proteomics,-0.1919523211266996,-0.2435749898206221,0.3231759264531137,,0.21897253145297305,
2000,CACNB2_proteomics,,-0.2435356507827636,,,,
2001,PPP2R2B_proteomics,,0.2435263231342376,,,,
2002,LGALSL_proteomics,,0.24351239005834896,,,,
2003,FAM107B_proteomics,,-0.2434562977936465,,-0.4707910089197826,0.32028846277430395,-0.21164486861947174
2004,ATRX_proteomics,,0.2434215141553816,-0.32888188887006664,,-0.23235157951857566,
2005,SLC25A24_proteomics,,-0.2433656198715325,-0.1856660111603039,,,
2006,LOC110117498-PIK3R3_proteomics,,-0.2687622026988732,,,,
2007,NHSL1_proteomics,,0.2431642110074713,0.5045530600606747,,,0.25425445595586504
2008,CISD2_proteomics,,-0.24307598020629986,,,,
2009,TTF2_proteomics,,-0.2430561139686493,,,,
2010,MAN2B2_proteomics,,-0.2430137948176179,-0.18627353598918767,,,
2011,ZNF148_proteomics,,0.2429999747596527,,,,
2012,CD74_proteomics,0.28948253566143,-0.2429637282834904,,-0.2985459148052117,,
2013,BCAP29_proteomics,0.2473267894858261,0.2428425896810841,,,,0.3001665553999342
2014,PRKAR1B_proteomics,,0.2427034337150109,0.2949255255358321,,,
2015,CDKN1A_proteomics,0.2756139098850477,-0.2544301769641264,,,,
2016,TMED3_proteomics,,-0.24262823850096926,,,,
2017,SIN3B_proteomics,,0.24255690073695635,,,,
2018,FAM210B_proteomics,0.19658875681078256,0.2425546483179671,,,-0.3281405770193623,
2019,RAB22A_proteomics,,0.2425487560878027,,,-0.2525382426389584,
2020,GNB2_proteomics,,0.24253565175224226,0.18880331444098145,0.19308046883866373,0.3217290273474551,
2021,SPTBN1_proteomics,-0.29294734445572435,0.24247702175745225,0.23517120190029397,-0.24512347557434236,,
2022,EARS2_proteomics,,0.2424725894973146,-0.2616937667425333,,,
2023,DAP_proteomics,,-0.24242969925045316,,,,
2024,CES1_proteomics,-0.19832571774936428,-0.24242407497091426,0.2092514484622256,,,
2025,AMOTL2_proteomics,,-0.24239399254824784,0.22126408722057006,,,0.1946529003901655
2026,TMEM134_proteomics,0.2409514295207148,-0.24238288652310705,,,,0.455847944892325
2027,MYEF2_proteomics,,0.2423192491536296,-0.4934539524104653,-0.20625829170018456,,
2028,SBF2_proteomics,,0.24228397993685435,0.19725383609725314,0.2834769936255017,,0.18835049687675426
2029,TUB_proteomics,-0.29192703274713017,0.24219520058173186,,,,
2030,MAIP1_proteomics,,0.2421894925331213,,,-0.3127072549157016,
2031,SATB2_proteomics,,0.24217341970217995,,,,
2032,SEPT8_proteomics,,0.24214453763890115,,,-0.32952868569282545,
2033,C12orf29_proteomics,,0.2420923790025745,,,,
2034,PARP1_proteomics,,0.2420732427508427,-0.18373235314751069,,,-0.2744277972888138
2035,AES_proteomics,,0.242069242263888,-0.4775411818680951,,,
2036,EBAG9_proteomics,0.27031873028407444,-0.2537088844566125,,-0.18903467571899485,,
2037,TMEM132B_proteomics,,0.2418872248634548,,,,
2038,CCDC117_proteomics,,-0.253567375953767,-0.3053977894965776,,,
2039,GLUL_proteomics,0.39542273206379785,0.2416834396387951,,,,
2040,MTRR_proteomics,0.3168738925379497,-0.24162648095656075,,,,
2041,AKAP12_proteomics,-0.2705254253818873,-0.2416123716276076,,-0.2399206020450964,,-0.2930517607426631
2042,SLC25A33_proteomics,,0.3292371187666602,,,,
2043,SMAD5_proteomics,,0.2531303467816675,,0.19928219547676976,,
2044,TNFRSF1B_proteomics,,-0.3528969975367865,,,,
2045,OSBPL6_proteomics,,0.24116693270067985,,,,
2046,CD48_proteomics,-0.28675447964592743,-0.25284508059931765,,-0.4065999601068356,,-0.22431144342460727
2047,TOM1L2_proteomics,,0.2410595287485749,,,,
2048,HDHD2_proteomics,-0.3939376593973767,0.2409601760746908,-0.3715172721938659,-0.2607707212371986,,-0.2414204935881085
2049,H2AFY2_proteomics,,-0.2408044386290967,0.35843867588060424,,,
2050,CTNNA1_proteomics,0.3163446211607261,0.24076949744116466,,0.35226707660438794,-0.2294636254586781,0.4163577521281071
2051,APOL3_proteomics,,-0.24069776049743755,,-0.3130646833163033,0.2188161319619369,
2052,DIRAS2_proteomics,,0.24069374534067986,,,,
2053,BAIAP2_proteomics,0.19828726807721048,0.24061437090363,-0.3115519076827345,,,0.3857960624937628
2054,FBXO11_proteomics,,0.2405157900808563,,,,
2055,FOXO4_proteomics,,0.2521605260994846,,,,
2056,ZSCAN21_proteomics,,0.25210383960838845,,,,
2057,WDR44_proteomics,,-0.24035094908980326,,,0.2810159169891846,
2058,ZNF385D_proteomics,,-0.3056748641510165,,,,
2059,PDHA1_proteomics,,0.2401928941278468,,-0.21988211508447825,-0.3405634069882536,
2060,NT5C2_proteomics,,-0.2401359257748564,0.4874755954736642,-0.2558083849529202,,
2061,PALD1_proteomics,,-0.2401323019679904,,,,
2062,HNRNPLL_proteomics,,0.2401057033637032,,,,
2063,USB1_proteomics,,-0.3004654463405315,,,,
2064,PPIP5K1_proteomics,-0.2138773217626816,-0.2398874403306145,-0.2329303637778241,,,0.2419249895965241
2065,MAN1B1_proteomics,,-0.2397763253702197,,0.2592503930019749,,
2066,SLC30A6_proteomics,,-0.25141227834398405,,,0.3595730681965237,
2067,NEMP1_proteomics,,0.23973732585348465,,,,
2068,ABLIM2_proteomics,,0.23969028246624235,,,,
2069,BCL6_proteomics,,-0.2647422017446925,,,,
2070,SLC3A2_proteomics,,0.23952895960108506,0.3362450311475512,,,0.1945398501991618
