Trans_Gene,Correlation_Gbm,P_value_Gbm,Correlation_kidney,P_value_kidney,Correlation_Ovar,P_value_Ovar,Correlation_Brca,P_value_Brca,Correlation_Luad,P_value_Luad,Correlation_hnscc,P_value_hnscc,Correlation_colon,P_value_colon,Correlation_Lscc,P_value_Lscc
SRP14,0.10129718925309536,0.3184428596273895,-0.1117166314901237,0.2452555643461077,-0.3418505070873754,0.0015612795234188866,-0.3287216389331329,0.0003346944869706477,0.07100001445735725,0.4610744345794538,-0.02260835358354378,0.8154921890111623,-0.2168012732367897,0.03292446516136572,-0.04626156978771083,0.634484256765444
KRAS,0.10121672575954282,0.3188294093175648,,,-0.24809793740969,0.023729334010190246,0.24914148811872835,0.007252211264859224,0.18904476602211145,0.05228307808927294,0.33881626743431137,0.00031364019643329044,-0.11750495501944315,0.2646244091466821,0.1831023513288923,0.057856668682397375
KRAS,0.10121672575954282,0.3188294093175648,,,-0.24809793740969,0.023729334010190246,0.24914148811872835,0.007252211264859224,0.18904476602211145,0.05228307808927294,0.33881626743431137,0.00031364019643329044,-0.11750495501944315,0.2646244091466821,0.1831023513288923,0.057856668682397375
ABI1,-0.10116314994468788,0.3190869572217144,,,0.08719880622051829,0.433118869537748,-0.003209414926216261,0.9740787972695208,-0.28490208648917,0.00255522142685173,0.09886963926680692,0.3063846656680431,0.250098310964584,0.013486819882716928,0.02423940427749813,0.8098603862649479
ABI1,-0.10116314994468788,0.3190869572217144,,,0.08719880622051829,0.433118869537748,-0.003209414926216261,0.9740787972695208,-0.28490208648917,0.00255522142685173,0.09886963926680692,0.3063846656680431,0.250098310964584,0.013486819882716928,0.02423940427749813,0.8098603862649479
PFKL,0.1005939545823413,0.32183144910644,0.43479765166586304,2.070549053070406e-06,0.12841721161805686,0.2472758593565423,0.2886150068742591,0.0017594775905916552,0.026784919376532046,0.781194046190272,0.014452915962409297,0.8814265694779373,0.02552145339219232,0.804026808700445,0.14088915768312169,0.1458379506701104
RAP1A,-0.09991899803062494,0.3251054884432261,-0.14249026795219075,0.13755255780840495,-0.14632887910016856,0.18682844134420745,0.1859037244978101,0.04667994966950609,0.041352841860541056,0.6679659282015588,-0.08904784092971292,0.3571551305746077,0.0561560132571592,0.5848362631033509,-0.010417047339902024,0.9147887217128194
DOCK1,-0.09986424877205097,0.3253719950776631,-0.14583128409015667,0.2580690703957287,0.4399210030558673,3.1635411130523083e-05,0.06152587423048645,0.5136254344804393,-0.13136631395724407,0.1713187383780552,0.1839638752705048,0.05550869516745035,0.042629791666066334,0.6784344053643582,0.04307738583812883,0.6818094763826091
DOCK1,-0.09986424877205097,0.3253719950776631,-0.14583128409015667,0.2580690703957287,0.4399210030558673,3.1635411130523083e-05,0.06152587423048645,0.5136254344804393,-0.13136631395724407,0.1713187383780552,0.1839638752705048,0.05550869516745035,0.042629791666066334,0.6784344053643582,0.04307738583812883,0.6818094763826091
DOCK1,-0.09986424877205097,0.3253719950776631,-0.14583128409015667,0.2580690703957287,0.4399210030558673,3.1635411130523083e-05,0.06152587423048645,0.5136254344804393,-0.13136631395724407,0.1713187383780552,0.1839638752705048,0.05550869516745035,0.042629791666066334,0.6784344053643582,0.04307738583812883,0.6818094763826091
DOCK1,-0.09986424877205097,0.3253719950776631,-0.14583128409015667,0.2580690703957287,0.4399210030558673,3.1635411130523083e-05,0.06152587423048645,0.5136254344804393,-0.13136631395724407,0.1713187383780552,0.1839638752705048,0.05550869516745035,0.042629791666066334,0.6784344053643582,0.04307738583812883,0.6818094763826091
DOCK1,-0.09986424877205097,0.3253719950776631,-0.14583128409015667,0.2580690703957287,0.4399210030558673,3.1635411130523083e-05,0.06152587423048645,0.5136254344804393,-0.13136631395724407,0.1713187383780552,0.1839638752705048,0.05550869516745035,0.042629791666066334,0.6784344053643582,0.04307738583812883,0.6818094763826091
DOCK1,-0.09986424877205097,0.3253719950776631,-0.14583128409015667,0.2580690703957287,0.4399210030558673,3.1635411130523083e-05,0.06152587423048645,0.5136254344804393,-0.13136631395724407,0.1713187383780552,0.1839638752705048,0.05550869516745035,0.042629791666066334,0.6784344053643582,0.04307738583812883,0.6818094763826091
DOCK1,-0.09986424877205097,0.3253719950776631,-0.14583128409015667,0.2580690703957287,0.4399210030558673,3.1635411130523083e-05,0.06152587423048645,0.5136254344804393,-0.13136631395724407,0.1713187383780552,0.1839638752705048,0.05550869516745035,0.042629791666066334,0.6784344053643582,0.04307738583812883,0.6818094763826091
DOCK1,-0.09986424877205097,0.3253719950776631,-0.14583128409015667,0.2580690703957287,0.4399210030558673,3.1635411130523083e-05,0.06152587423048645,0.5136254344804393,-0.13136631395724407,0.1713187383780552,0.1839638752705048,0.05550869516745035,0.042629791666066334,0.6784344053643582,0.04307738583812883,0.6818094763826091
DOCK1,-0.09986424877205097,0.3253719950776631,-0.14583128409015667,0.2580690703957287,0.4399210030558673,3.1635411130523083e-05,0.06152587423048645,0.5136254344804393,-0.13136631395724407,0.1713187383780552,0.1839638752705048,0.05550869516745035,0.042629791666066334,0.6784344053643582,0.04307738583812883,0.6818094763826091
DOCK1,-0.09986424877205097,0.3253719950776631,-0.14583128409015667,0.2580690703957287,0.4399210030558673,3.1635411130523083e-05,0.06152587423048645,0.5136254344804393,-0.13136631395724407,0.1713187383780552,0.1839638752705048,0.05550869516745035,0.042629791666066334,0.6784344053643582,0.04307738583812883,0.6818094763826091
DOCK1,-0.09986424877205097,0.3253719950776631,-0.14583128409015667,0.2580690703957287,0.4399210030558673,3.1635411130523083e-05,0.06152587423048645,0.5136254344804393,-0.13136631395724407,0.1713187383780552,0.1839638752705048,0.05550869516745035,0.042629791666066334,0.6784344053643582,0.04307738583812883,0.6818094763826091
DOCK1,-0.09986424877205097,0.3253719950776631,-0.14583128409015667,0.2580690703957287,0.4399210030558673,3.1635411130523083e-05,0.06152587423048645,0.5136254344804393,-0.13136631395724407,0.1713187383780552,0.1839638752705048,0.05550869516745035,0.042629791666066334,0.6784344053643582,0.04307738583812883,0.6818094763826091
DOCK1,-0.09986424877205097,0.3253719950776631,-0.14583128409015667,0.2580690703957287,0.4399210030558673,3.1635411130523083e-05,0.06152587423048645,0.5136254344804393,-0.13136631395724407,0.1713187383780552,0.1839638752705048,0.05550869516745035,0.042629791666066334,0.6784344053643582,0.04307738583812883,0.6818094763826091
DOCK1,-0.09986424877205097,0.3253719950776631,-0.14583128409015667,0.2580690703957287,0.4399210030558673,3.1635411130523083e-05,0.06152587423048645,0.5136254344804393,-0.13136631395724407,0.1713187383780552,0.1839638752705048,0.05550869516745035,0.042629791666066334,0.6784344053643582,0.04307738583812883,0.6818094763826091
DOCK1,-0.09986424877205097,0.3253719950776631,-0.14583128409015667,0.2580690703957287,0.4399210030558673,3.1635411130523083e-05,0.06152587423048645,0.5136254344804393,-0.13136631395724407,0.1713187383780552,0.1839638752705048,0.05550869516745035,0.042629791666066334,0.6784344053643582,0.04307738583812883,0.6818094763826091
DOCK1,-0.09986424877205097,0.3253719950776631,-0.14583128409015667,0.2580690703957287,0.4399210030558673,3.1635411130523083e-05,0.06152587423048645,0.5136254344804393,-0.13136631395724407,0.1713187383780552,0.1839638752705048,0.05550869516745035,0.042629791666066334,0.6784344053643582,0.04307738583812883,0.6818094763826091
DOCK1,-0.09986424877205097,0.3253719950776631,-0.14583128409015667,0.2580690703957287,0.4399210030558673,3.1635411130523083e-05,0.06152587423048645,0.5136254344804393,-0.13136631395724407,0.1713187383780552,0.1839638752705048,0.05550869516745035,0.042629791666066334,0.6784344053643582,0.04307738583812883,0.6818094763826091
DOCK1,-0.09986424877205097,0.3253719950776631,-0.14583128409015667,0.2580690703957287,0.4399210030558673,3.1635411130523083e-05,0.06152587423048645,0.5136254344804393,-0.13136631395724407,0.1713187383780552,0.1839638752705048,0.05550869516745035,0.042629791666066334,0.6784344053643582,0.04307738583812883,0.6818094763826091
DOCK1,-0.09986424877205097,0.3253719950776631,-0.14583128409015667,0.2580690703957287,0.4399210030558673,3.1635411130523083e-05,0.06152587423048645,0.5136254344804393,-0.13136631395724407,0.1713187383780552,0.1839638752705048,0.05550869516745035,0.042629791666066334,0.6784344053643582,0.04307738583812883,0.6818094763826091
DOCK1,-0.09986424877205097,0.3253719950776631,-0.14583128409015667,0.2580690703957287,0.4399210030558673,3.1635411130523083e-05,0.06152587423048645,0.5136254344804393,-0.13136631395724407,0.1713187383780552,0.1839638752705048,0.05550869516745035,0.042629791666066334,0.6784344053643582,0.04307738583812883,0.6818094763826091
DOCK1,-0.09986424877205097,0.3253719950776631,-0.14583128409015667,0.2580690703957287,0.4399210030558673,3.1635411130523083e-05,0.06152587423048645,0.5136254344804393,-0.13136631395724407,0.1713187383780552,0.1839638752705048,0.05550869516745035,0.042629791666066334,0.6784344053643582,0.04307738583812883,0.6818094763826091
DOCK1,-0.09986424877205097,0.3253719950776631,-0.14583128409015667,0.2580690703957287,0.4399210030558673,3.1635411130523083e-05,0.06152587423048645,0.5136254344804393,-0.13136631395724407,0.1713187383780552,0.1839638752705048,0.05550869516745035,0.042629791666066334,0.6784344053643582,0.04307738583812883,0.6818094763826091
DOCK1,-0.09986424877205097,0.3253719950776631,-0.14583128409015667,0.2580690703957287,0.4399210030558673,3.1635411130523083e-05,0.06152587423048645,0.5136254344804393,-0.13136631395724407,0.1713187383780552,0.1839638752705048,0.05550869516745035,0.042629791666066334,0.6784344053643582,0.04307738583812883,0.6818094763826091
DOCK1,-0.09986424877205097,0.3253719950776631,-0.14583128409015667,0.2580690703957287,0.4399210030558673,3.1635411130523083e-05,0.06152587423048645,0.5136254344804393,-0.13136631395724407,0.1713187383780552,0.1839638752705048,0.05550869516745035,0.042629791666066334,0.6784344053643582,0.04307738583812883,0.6818094763826091
DOCK1,-0.09986424877205097,0.3253719950776631,-0.14583128409015667,0.2580690703957287,0.4399210030558673,3.1635411130523083e-05,0.06152587423048645,0.5136254344804393,-0.13136631395724407,0.1713187383780552,0.1839638752705048,0.05550869516745035,0.042629791666066334,0.6784344053643582,0.04307738583812883,0.6818094763826091
DOCK1,-0.09986424877205097,0.3253719950776631,-0.14583128409015667,0.2580690703957287,0.4399210030558673,3.1635411130523083e-05,0.06152587423048645,0.5136254344804393,-0.13136631395724407,0.1713187383780552,0.1839638752705048,0.05550869516745035,0.042629791666066334,0.6784344053643582,0.04307738583812883,0.6818094763826091
DOCK1,-0.09986424877205097,0.3253719950776631,-0.14583128409015667,0.2580690703957287,0.4399210030558673,3.1635411130523083e-05,0.06152587423048645,0.5136254344804393,-0.13136631395724407,0.1713187383780552,0.1839638752705048,0.05550869516745035,0.042629791666066334,0.6784344053643582,0.04307738583812883,0.6818094763826091
DOCK1,-0.09986424877205097,0.3253719950776631,-0.14583128409015667,0.2580690703957287,0.4399210030558673,3.1635411130523083e-05,0.06152587423048645,0.5136254344804393,-0.13136631395724407,0.1713187383780552,0.1839638752705048,0.05550869516745035,0.042629791666066334,0.6784344053643582,0.04307738583812883,0.6818094763826091
DOCK1,-0.09986424877205097,0.3253719950776631,-0.14583128409015667,0.2580690703957287,0.4399210030558673,3.1635411130523083e-05,0.06152587423048645,0.5136254344804393,-0.13136631395724407,0.1713187383780552,0.1839638752705048,0.05550869516745035,0.042629791666066334,0.6784344053643582,0.04307738583812883,0.6818094763826091
DOCK1,-0.09986424877205097,0.3253719950776631,-0.14583128409015667,0.2580690703957287,0.4399210030558673,3.1635411130523083e-05,0.06152587423048645,0.5136254344804393,-0.13136631395724407,0.1713187383780552,0.1839638752705048,0.05550869516745035,0.042629791666066334,0.6784344053643582,0.04307738583812883,0.6818094763826091
DOCK1,-0.09986424877205097,0.3253719950776631,-0.14583128409015667,0.2580690703957287,0.4399210030558673,3.1635411130523083e-05,0.06152587423048645,0.5136254344804393,-0.13136631395724407,0.1713187383780552,0.1839638752705048,0.05550869516745035,0.042629791666066334,0.6784344053643582,0.04307738583812883,0.6818094763826091
DOCK1,-0.09986424877205097,0.3253719950776631,-0.14583128409015667,0.2580690703957287,0.4399210030558673,3.1635411130523083e-05,0.06152587423048645,0.5136254344804393,-0.13136631395724407,0.1713187383780552,0.1839638752705048,0.05550869516745035,0.042629791666066334,0.6784344053643582,0.04307738583812883,0.6818094763826091
PSMC6,0.0998487303967704,0.3254475603521428,-0.014137674276834053,0.8834551337797293,0.1641551503463572,0.13809466539076806,,,,,0.1714052456800555,0.0747319977005891,0.06465676025443258,0.5292188357595149,0.009660433908669507,0.9209570251854658
MAPK1,0.09974490946028017,0.325953395714066,0.3839464269918769,3.4621381762002896e-05,0.15630654529291899,0.15821098314320636,0.04715350735658328,0.6167797302523454,0.01999927479927715,0.8357140607083093,-0.003440966213058047,0.9716725366657007,-0.0003991312504713733,0.9969041945149444,0.22021795912526315,0.0220136259569986
FAF2,-0.09950680289609773,0.327115395361328,0.26263062018105765,0.005573689717410243,-0.17885783908177938,0.1056981421291095,-0.08307667346393895,0.3774022875979745,0.44707511214636697,9.76646512904813e-07,0.19305297544939806,0.04429826221069219,-0.20153585967411708,0.0477565892870882,0.16430556407328215,0.08927900879526729
KIF5A,0.09950536555168782,0.32712241787211865,,,-0.0232251730929411,0.8349084091889585,,,,,,,,,-0.13099313175503946,0.286981599224776
FBXL3,-0.11009906157708828,0.3278424286178121,-0.018903176296214658,0.8890025496043841,,,0.22025414360657525,0.1242973781039186,0.23918150980908776,0.04013264652494775,-0.3275337307219387,0.0627884533330758,,,-0.1891106429757174,0.06945160172923201
JUN,-0.09931033108022057,0.3280762019576441,0.06343316812529268,0.566481433765685,0.02709156607109704,0.8150765292369071,0.4286790220446001,1.755599355952221e-06,0.027507920903505824,0.775442079599198,0.2620066338503394,0.005920637863763914,,,0.31760137950827594,0.0008099733197500737
PTX3,-0.09907365312452814,0.32923601944305697,-0.10793272718793574,0.2802354780766754,0.16167767400108626,0.14422375576286284,0.32752657123640816,0.0003528596145002738,-0.04156747674560656,0.6663450632260892,-0.1040768790824769,0.2814823802596885,0.2584455174064746,0.010589008832805422,0.23392183661904464,0.014825796918380544
DCTN2,-0.09897627070422316,0.32971399113583305,-0.02686284174557868,0.784591915133875,0.06380207861438728,0.5666218996922532,0.22408065234653207,0.016064613718829824,-0.3096369251358584,0.0009958769050902106,-0.2940566397594879,0.0019120312164240122,0.08942011979721616,0.3837455449418352,-0.04622239217358872,0.6347715098096899
DCTN2,-0.09897627070422316,0.32971399113583305,-0.02686284174557868,0.784591915133875,0.06380207861438728,0.5666218996922532,0.22408065234653207,0.016064613718829824,-0.3096369251358584,0.0009958769050902106,-0.2940566397594879,0.0019120312164240122,0.08942011979721616,0.3837455449418352,-0.04622239217358872,0.6347715098096899
DCTN2,-0.09897627070422316,0.32971399113583305,-0.02686284174557868,0.784591915133875,0.06380207861438728,0.5666218996922532,0.22408065234653207,0.016064613718829824,-0.3096369251358584,0.0009958769050902106,-0.2940566397594879,0.0019120312164240122,0.08942011979721616,0.3837455449418352,-0.04622239217358872,0.6347715098096899
DCTN2,-0.09897627070422316,0.32971399113583305,-0.02686284174557868,0.784591915133875,0.06380207861438728,0.5666218996922532,0.22408065234653207,0.016064613718829824,-0.3096369251358584,0.0009958769050902106,-0.2940566397594879,0.0019120312164240122,0.08942011979721616,0.3837455449418352,-0.04622239217358872,0.6347715098096899
DCTN2,-0.09897627070422316,0.32971399113583305,-0.02686284174557868,0.784591915133875,0.06380207861438728,0.5666218996922532,0.22408065234653207,0.016064613718829824,-0.3096369251358584,0.0009958769050902106,-0.2940566397594879,0.0019120312164240122,0.08942011979721616,0.3837455449418352,-0.04622239217358872,0.6347715098096899
DCTN2,-0.09897627070422316,0.32971399113583305,-0.02686284174557868,0.784591915133875,0.06380207861438728,0.5666218996922532,0.22408065234653207,0.016064613718829824,-0.3096369251358584,0.0009958769050902106,-0.2940566397594879,0.0019120312164240122,0.08942011979721616,0.3837455449418352,-0.04622239217358872,0.6347715098096899
